id,contract_file,vulnerability,function_name,function_code,dataset
4088,30cefbcb5c26a5b19a019092ab8d09f8739c904f,Timestamp-Dependency,fundFailed,"    function fundFailed() public constant returns(bool) {
        return !__abortFuse ||
            (now > END_DATE && etherRaised < MIN_ETH_FUND);
    }",slither_audited
4089,30cefbcb5c26a5b19a019092ab8d09f8739c904f,Timestamp-Dependency,proxyPurchase,"    function proxyPurchase(address _addr)
    payable
    noReentry
    returns(bool) {
        require(!fundFailed());
        require(!icoSuccessful);
        require(now <= END_DATE);
        require(msg.value > 0);
        if (!kycAddresses[_addr]) {
            require(now >= START_DATE);
            require((etherContributed[_addr].add(msg.value)) <= KYC_ETH_LMT);
        }
        uint tokens = ethToTokens(msg.value);
        xfer(fundWallet, _addr, tokens);
        etherContributed[_addr] = etherContributed[_addr].add(msg.value);
        etherRaised = etherRaised.add(msg.value);
        require(etherRaised <= MAX_ETH_FUND);
        return true;
    }",slither_audited
4090,30cefbcb5c26a5b19a019092ab8d09f8739c904f,Timestamp-Dependency,fundSucceeded,"    function fundSucceeded() public constant returns(bool) {
        return !fundFailed() &&
            etherRaised >= MIN_ETH_FUND;
    }",slither_audited
4091,30d3e1f0635d44880edc2b9c0539998ff407faca,Re-entrancy,deposit,"    function deposit(uint dad) public {
        uint balanceBefore = whackdContract.balanceOf(address(this));
        whackdContract.transferFrom(msg.sender, address(this), dad);
        uint balanceChange = whackdContract.balanceOf(address(this)) - balanceBefore;
        require((dad / 2) <= balanceChange && balanceChange <= dad, ""saved you from getting WHACKD. retry."");
        balanceOf[msg.sender] += balanceChange;
        emit Deposit(msg.sender, balanceChange);
    }",slither_audited
4092,30e0130141b3f113480a5941ca180ad8c5f98612,Re-entrancy,withdrawBalance,"    function withdrawBalance()
    external
    onlyOwner {
        uint256 balance = address(this).balance;
        msg.sender.transfer(balance);
        emit Withdraw(balance);
    }",slither_audited
4093,30e63f9a7bd8188762eec058783860559ed922a3,Timestamp-Dependency,withdrawTokensRemaining,"    function withdrawTokensRemaining() public
    returns(bool) {
        require(msg.sender == owner);
        uint crowdsaleEnd = sale.end;
        require(block.timestamp > crowdsaleEnd);
        uint tokensRemaining = getTokensRemaining();
        return tokenWallet.transfer(owner, tokensRemaining);
    }",slither_audited
4094,30e63f9a7bd8188762eec058783860559ed922a3,Timestamp-Dependency,getTokensForContribution,"    function getTokensForContribution(uint weiContribution) public constant
    returns(uint tokenAmount, uint weiRemainder) {
        uint256 bonus = 0;
        uint crowdsaleEnd = sale.end;
        require(block.timestamp <= crowdsaleEnd);
        uint periodPriceInWei = sale.priceInWei;
        tokenAmount = weiContribution / periodPriceInWei;
        if (block.timestamp < 1521234001) {
            bonus = tokenAmount * 20 / 100;
        } else if (block.timestamp < 1521925201) {
            bonus = tokenAmount * 15 / 100;
        } else {
            bonus = tokenAmount * 10 / 100;
        }
        tokenAmount = tokenAmount + bonus;
        weiRemainder = weiContribution % periodPriceInWei;
    }",slither_audited
4095,30e63f9a7bd8188762eec058783860559ed922a3,Re-entrancy,changeTokenForSale,"    function changeTokenForSale(uint newAmount) public {
        require(msg.sender == owner);
        require(hasStarted == false);
        require(tokenWallet.totalSupply() >= newAmount);
        require(tokenWallet.balanceOf(owner) >= newAmount);
        sale.tokenToDistibute = newAmount;
    }",slither_audited
4096,30e63f9a7bd8188762eec058783860559ed922a3,Re-entrancy,contribute,"    function contribute() public payable {
        require(hasStarted == true);
        var (tokenAmount, weiRemainder) = getTokensForContribution(msg.value);
        require(tokenAmount > 0);
        require(weiRemainder <= msg.value);
        uint tokensRemaining = getTokensRemaining();
        require(tokensRemaining >= tokenAmount);
        if (!tokenWallet.transfer(msg.sender, tokenAmount)) {
            revert();
        }
        msg.sender.transfer(weiRemainder);
        uint actualContribution = msg.value - weiRemainder;
        Contribution(msg.sender, actualContribution, tokenAmount);
    }",slither_audited
4097,30e63f9a7bd8188762eec058783860559ed922a3,Re-entrancy,startSale,"    function startSale() {
        require(msg.sender == owner);
        require(hasStarted == false);
        if (!tokenWallet.transferFrom(owner, this, sale.tokenToDistibute)) {
            revert();
        } else {
            Transfer(this, sale.tokenToDistibute);
        }
        require(tokenWallet.balanceOf(this) >= sale.tokenToDistibute);
        hasStarted = true;
        Start(block.timestamp);
    }",slither_audited
4098,30f938fed5de6e06a9a7cd2ac3517131c317b1e7,Re-entrancy,escapeHatch,"    function escapeHatch(address _token) public onlyEscapeHatchCallerOrOwner {
        require(escapeBlacklist[_token] == false);
        uint256 balance;
        if (_token == 0x0) {
            balance = this.balance;
            escapeHatchDestination.transfer(balance);
            EscapeHatchCalled(_token, balance);
            return;
        }
        ERC20 token = ERC20(_token);
        balance = token.balanceOf(this);
        require(token.transfer(escapeHatchDestination, balance));
        EscapeHatchCalled(_token, balance);
    }",slither_audited
4099,30f938fed5de6e06a9a7cd2ac3517131c317b1e7,Re-entrancy,disburseAuthorizedPayment,"    function disburseAuthorizedPayment(uint _idPayment) disbursementsAllowed public {
        require(_idPayment < authorizedPayments.length);
        Payment storage p = authorizedPayments[_idPayment];
        require(allowedSpenders[p.spender]);
        require(_getTime() >= p.earliestPayTime);
        require(!p.canceled);
        require(!p.paid);
        p.paid = true; 
        if (p.token == 0) {
            p.recipient.transfer(p.amount);
        } else {
            require(ERC20(p.token).transfer(p.recipient, p.amount));
        }
        emit PaymentExecuted(_idPayment, p.recipient, p.amount, p.token);
    }",slither_audited
4100,30f938fed5de6e06a9a7cd2ac3517131c317b1e7,Re-entrancy,escapeFunds,"    function escapeFunds(address _token, uint _amount) external onlyEscapeHatchCallerOrOwner {
        if (_token == 0) {
            escapeHatchDestination.transfer(_amount);
        } else {
            ERC20 token = ERC20(_token);
            require(token.transfer(escapeHatchDestination, _amount));
        }
        emit EscapeFundsCalled(_token, _amount);
    }",slither_audited
4101,30f938fed5de6e06a9a7cd2ac3517131c317b1e7,Timestamp-Dependency,delayPayment,"    function delayPayment(uint _idPayment, uint _delay) onlySecurityGuard external {
        require(_idPayment < authorizedPayments.length);
        require(_delay <= 10 ** 18);
        Payment storage p = authorizedPayments[_idPayment];
        require(p.securityGuardDelay + _delay <= maxSecurityGuardDelay);
        require(!p.paid);
        require(!p.canceled);
        p.securityGuardDelay += _delay;
        p.earliestPayTime += _delay;
    }",slither_audited
4102,30f938fed5de6e06a9a7cd2ac3517131c317b1e7,Timestamp-Dependency,disburseAuthorizedPayment,"    function disburseAuthorizedPayment(uint _idPayment) disbursementsAllowed public {
        require(_idPayment < authorizedPayments.length);
        Payment storage p = authorizedPayments[_idPayment];
        require(securityGuardLastCheckin >= p.earliestPayTime - timeLock + 30 minutes);
        super.disburseAuthorizedPayment(_idPayment);
    }",slither_audited
4103,30f938fed5de6e06a9a7cd2ac3517131c317b1e7,Timestamp-Dependency,cancelPayment,"    function cancelPayment(uint _idPayment) onlyOwner external {
        require(_idPayment < authorizedPayments.length);
        Payment storage p = authorizedPayments[_idPayment];
        require(!p.canceled);
        require(!p.paid);
        p.canceled = true;
        emit PaymentCanceled(_idPayment);
    }",slither_audited
4104,310c590389a2deef0f80ba4307cd7ec793e238f3,Re-entrancy,receive,"    receive() external payable {
        require(saleOpen, ""Sale is not open"");
        require(userContribution[msg.sender].add(msg.value) >= 0.5 ether && userContribution[msg.sender].add(msg.value) <= 2 ether, ""Min 0.5 ETH and Max 2 ETH per address"");
        uint256 tokens = getTokenAmount(msg.value);
        require(IToken(tokenAddress).transfer(msg.sender, tokens), ""Insufficient balance of sale contract!"");
        userContribution[msg.sender] = userContribution[msg.sender].add(msg.value);
    }",slither_audited
4105,3117d298a9feb0e81626b809b840ae376e00f40e,Timestamp-Dependency,getPeriod,"    function getPeriod(uint256 _currentDate) public pure returns(uint) {
        if (1527465600 <= _currentDate && _currentDate <= 1530143999) {
            return 0;
        }
        if (1540080000 <= _currentDate && _currentDate <= 1542758399) {
            return 1;
        }
        return 10;
    }",slither_audited
4106,311c6769461e1d2173481f8d789af00b39df6d75,Timestamp-Dependency,collectFreedomDividend,"    function collectFreedomDividend(address collectionAddress) internal {
        require(collectionAddress != address(0), ""Need to use a valid Address"");
        require(collectionAddress != DividendDistributor, ""Dividend Distributor does not distribute a dividend to itself"");
        if (FreedomDividendAddresses[collectionAddress].individualAddress != address(0)) {
            if ((now - globalDistributionTimestamp) >= 30 days) {
                require(balanceOf(DividendDistributor) > 0, ""Balance of Dividend Distributor needs to be greater than 0"");
                globalDistributionTimestamp = now;
                balanceOfDividendDistributorAtDistributionTimestamp = balanceOf(DividendDistributor);
            }
            if (FreedomDividendAddresses[collectionAddress].lastDistributionTimestamp > globalDistributionTimestamp) {
                require(1 == 0, ""Freedom Dividend has already been collected in past 30 days or just signed up for Dividend and need to wait up to 30 days"");
            } else if ((now - FreedomDividendAddresses[collectionAddress].lastDistributionTimestamp) >= 30 days) {
                require(balanceOf(collectionAddress) > 0, ""Balance of Collection Address needs to be greater than 0"");
                uint256 percentageOfTotalSupply = balanceOf(collectionAddress) * totalSupply() / 625000000;
                require(percentageOfTotalSupply > 0, ""Percentage of Total Supply needs to be higher than the minimum"");
                uint256 distributionAmount = balanceOfDividendDistributorAtDistributionTimestamp * percentageOfTotalSupply / 10000000000;
                require(distributionAmount > 0, ""Distribution amount needs to be higher than 0"");
                _transfer(DividendDistributor, collectionAddress, distributionAmount);
                FreedomDividendAddresses[collectionAddress].lastDistributionTimestamp = now;
            } else {
                require(1 == 0, ""It has not been 30 days since last collection of the Freedom Dividend"");
            }
        } else {
            DividendAddresses memory newDividendAddresses;
            newDividendAddresses.individualAddress = collectionAddress;
            newDividendAddresses.lastDistributionTimestamp = now;
            FreedomDividendAddresses[collectionAddress] = newDividendAddresses;
        }
    }",slither_audited
4107,3123e156171a77924435fc491f7e97200bccadd6,Re-entrancy,addUser,"    function addUser(address referer) public payable {
        address sender = msg.sender;
        uint MDTbal = msg.value * 8 / 100000000000000;
        uint value = msg.value * 35 / 100;
        owner.transfer(value);
        require(referer != msg.sender);
        require(msg.value >= 100 finney);
        uint referervalue2 = msg.value * 60 / 100;
        referer.transfer(referervalue2);
        User memory newUser;
        newUser.referer = referer;
        newUser.MDT = MDTbal;
        users[sender] = newUser;
    }",slither_audited
