id,contract_file,vulnerability,detector,function_name,function_code,dataset
2086,0x1c802020eea688e2b05936cdb98b8e6894acc1c2,Re-entrancy,reentrancy-benign,releaseOrderStakes,"    function releaseOrderStakes(address maker, uint totalWeiAmount, uint weiForBurn) internal returns(bool) {
        require(weiForBurn <= totalWeiAmount);
        if (totalWeiAmount > makerTotalOrdersWei[maker]) {
            makerTotalOrdersWei[maker] = 0;
        } else {
            makerTotalOrdersWei[maker] -= totalWeiAmount;
        }
        if (weiForBurn == 0) return true;
        uint burnAmount = calcBurnAmountFromFeeBurner(weiForBurn);
        require(makerKnc[maker] >= burnAmount);
        makerKnc[maker] -= burnAmount;
        return true;
    }",smartbugs_wild
2087,0xf0ba84690b9bdec4c3175557446dddf6384eec1d,Timestamp-Dependency,timestamp,getNumbersOfPick,"    function getNumbersOfPick(uint256 _gid, uint8 _pick) public view returns(uint256 num) {
        require(_pick < 30 && _pick >= 0);
        Game storage curGame = games[_gid];
        num = 0;
        for (uint256 i = 0; i < totalSupply; i++) {
            uint256 data = tokens[i].option;
            uint256 _gameId = uint256((data >> (8 * 8)) & 0xFFFFFFFF);
            if (curGame.id == _gameId) {
                uint8 _choose = uint8((data >> (4 * 8)) & 0xFFFFFFFF);
                uint8 tStatus = uint8((data >> (12 * 8)) & 0xFF);
                if (_pick == _choose && tStatus != 3) {
                    num++;
                }
            }
        }
    }",smartbugs_wild
2088,0xf0ba84690b9bdec4c3175557446dddf6384eec1d,Timestamp-Dependency,timestamp,getGameInfoById,"    function getGameInfoById(uint256 _id) public view returns(
        uint256 _totalPot,
        uint256 _totalWinnersDeposit,
        uint256 _dateStopBuy,
        uint8 _gameStatus,
        string _potDetail,
        string _results,
        string _name
    ) {
        Game storage curGame = games[_id];
        _potDetail = """";
        _results = """";
        for (uint8 i = 0; i < 30; i++) {
            _potDetail = strConcat(_potDetail, "","", uint2str(curGame.potDetail[i]));
            _results = strConcat(_results, "","", uint2str(curGame.result[i]));
        }
        _totalPot = curGame.totalPot;
        _totalWinnersDeposit = curGame.totalWinnersDeposit;
        _dateStopBuy = curGame.dateStopBuy;
        _name = curGame.name;
        _gameStatus = uint8(curGame.status);
        if (curGame.status == STATUS.PLAYING && timenow() > _dateStopBuy) _gameStatus = uint8(STATUS.PROCESSING);
    }",smartbugs_wild
2089,0xa5b48aae50b80fd9863dd197b563a14299fa28c3,Re-entrancy,reentrancy-benign,pepFarm,"    function pepFarm() nonReentrant external {
        for (uint8 i = 0; i < 100; i++) {
            CornFarm(shop).buyObject(this);
        }
        workDone[msg.sender] = workDone[msg.sender].add(uint256(95 ether));
        workDone[taxMan] = workDone[taxMan].add(uint256(5 ether));
    }",smartbugs_wild
2090,0x939c0304e9033761e4b510a93386ba3bebc983ba,Re-entrancy,reentrancy-no-eth,reissueAsset,"    function reissueAsset(bytes32 _symbol, uint _value) returns(uint errorCode) {
        errorCode = checkIsOnlyOwner(_symbol);
        if (errorCode != OK) {
            return errorCode;
        }
        if (_value == 0) {
            return _error(BMC_PLATFORM_INVALID_VALUE, ""Cannot reissue 0 value"");
        }
        Asset asset = assets[_symbol];
        if (!asset.isReissuable) {
            return _error(BMC_PLATFORM_CANNOT_REISSUE_FIXED_ASSET, ""Cannot reissue fixed asset"");
        }
        if (asset.totalSupply + _value < asset.totalSupply) {
            return _error(BMC_PLATFORM_SUPPLY_OVERFLOW, ""Total supply overflow"");
        }
        uint holderId = getHolderId(msg.sender);
        asset.wallets[holderId].balance = asset.wallets[holderId].balance.add(_value);
        asset.totalSupply = asset.totalSupply.add(_value);
        BMCPlatformEmitter(eventsHistory).emitIssue(_symbol, _value, _address(holderId));
        _proxyTransferEvent(0, holderId, _value, _symbol);
        return OK;
    }",smartbugs_wild
2091,0xaab606817809841e8b1168be8779eeaf6744ef64,Timestamp-Dependency,timestamp,updateDividend,"    function updateDividend(address _hodler) internal {
        if (lastUpdate[_hodler] < lastDividendIncreaseDate) {
            unclaimedDividend[_hodler] = calcDividend(_hodler, totalSupply_);
            lastUpdate[_hodler] = block.timestamp;
        }
    }",smartbugs_wild
2092,0xcb1310e2b7df0a8a5849680e98f6b04d2cebcdd6,Timestamp-Dependency,timestamp,getPokemonCD,"    function getPokemonCD(uint _pokemonId) public view returns(uint _pokemonCD) {
        if (battleCD[_pokemonId] <= now) {
            return 0;
        } else {
            return battleCD[_pokemonId] - now;
        }
    }",smartbugs_wild
2093,0xcb1310e2b7df0a8a5849680e98f6b04d2cebcdd6,Re-entrancy,reentrancy-unlimited-gas,withdrawAmount,"    function withdrawAmount(uint256 _amount) onlyContractCreator() public {
        msg.sender.transfer(_amount);
        totalPool = totalPool - _amount;
    }",smartbugs_wild
2094,0x59a048d31d72b98dfb10f91a8905aecda7639f13,Re-entrancy,reentrancy-no-eth,assignBountyTokens,"    function assignBountyTokens(address receiver, uint tokenAmount) onlyOwner {
        uint bountyWeiAmount = WWAMPricingStrategy(pricingStrategy).tokensToWei(tokenAmount);
        uint totalBountyWeiAmount = WWAMPricingStrategy(pricingStrategy).tokensToWei(bountyTokens);
        if (safeAdd(bountyWeiAmount, totalBountyWeiAmount) >= (investmentCapInWei / 100))
            throw;
        bountyRewards[receiver] = safeAdd(bountyRewards[receiver], tokenAmount);
        bountyTokens = safeAdd(bountyTokens, tokenAmount);
        assignTokens(receiver, tokenAmount);
    }",smartbugs_wild
2095,0x17f3af25e9a7463c35bb7f9aa3f7e633eaa5160d,Re-entrancy,reentrancy-benign,_transfer,"    function _transfer(address _from, address _to, uint _value)
    internal
    onlyWhitelisted(_from)
    onlyWhitelisted(_to)
    onlyWhenTotalSupplyIsFixed
    returns(bool) {
        require(_to != address(0x0), ""Recipient is zero"");
        require(_value <= accounts[_from].balance, ""Amount exceeds balance"");
        updateProfitShare(_from);
        updateProfitShare(_to);
        accounts[_from].balance = accounts[_from].balance.sub(_value);
        accounts[_to].balance = accounts[_to].balance.add(_value);
        emit Transfer(_from, _to, _value);
        return true;
    }",smartbugs_wild
2096,0x10289bda0ec95c612276417c4cb01123a047855a,Timestamp-Dependency,timestamp,_lockToken,"    function _lockToken(uint256 _lockValue) internal {
        require(lockJackpots != 0x0);
        require(now >= lockStartTime);
        require(now <= lockDeadline);
        require(lockBalanceOf[msg.sender] + _lockValue > lockBalanceOf[msg.sender]);
        require(balanceOf[msg.sender] >= lockBalanceOf[msg.sender] + _lockValue);
        uint256 _reward = _lockValue.mul(lockRewardFactor).div(100);
        _transfer(lockJackpots, msg.sender, _reward);
        rewardBalanceOf[msg.sender] = rewardBalanceOf[msg.sender].add(_reward);
        lockBalanceOf[msg.sender] = lockBalanceOf[msg.sender].add(_lockValue).add(_reward);
    }",smartbugs_wild
2097,0xea6278dbbe7cbb567e9e825d998c05432f0bdcf3,Re-entrancy,reentrancy-benign,refund,"    function refund() public inState(State.Refunding) {
        uint256 weiValue = investedAmountOf[msg.sender];
        if (weiValue == 0)
            revert();
        investedAmountOf[msg.sender] = 0;
        weiRefunded = safeAdd(weiRefunded, weiValue);
        Refund(msg.sender, weiValue);
        if (!msg.sender.send(weiValue))
            revert();
    }",smartbugs_wild
2098,0x28b94f58b11ac945341329dbf2e5ef7f8bd44225,Timestamp-Dependency,timestamp,splitLEMB,"    function splitLEMB(uint256 _tokenId, uint256 amount) public {
        require(exists(_tokenId));
        require(ownerOf(_tokenId) == msg.sender);
        require(metadata[_tokenId].isMining == false);
        require(now < metadata[_tokenId].tradeExpiry);
        require(amount < getAmount(_tokenId));
        uint256 _newTokenId = getNewId();
        Metadata storage m = metadata[_tokenId];
        m.amount = m.amount - amount;
        _mint(msg.sender, _newTokenId);
        addTokenToLeasor(m.leasor, _newTokenId);
        setMetadata(_newTokenId, amount, m.leasor, m.duration, m.tradeExpiry, 0);
        highestId = highestId + 1;
    }",smartbugs_wild
2099,0x28b94f58b11ac945341329dbf2e5ef7f8bd44225,Timestamp-Dependency,timestamp,startMining,"    function startMining(address _owner, uint256 _tokenId) public returns(bool) {
        require(msg.sender == leaseExchange);
        require(exists(_tokenId));
        require(ownerOf(_tokenId) == _owner);
        require(now < metadata[_tokenId].tradeExpiry);
        require(metadata[_tokenId].isMining == false);
        Metadata storage m = metadata[_tokenId];
        m.isMining = true;
        m.leaseExpiry = now + m.duration;
        return true;
    }",smartbugs_wild
2100,0xfc81655585f2f3935895c1409b332ab797d90b33,Timestamp-Dependency,timestamp,burn,"    function burn(address _checkForInactive) public {
        address _customerAddress = _checkForInactive;
        require(lastupdate_[_customerAddress] != 0 && now >= SafeMath.add(lastupdate_[_customerAddress], timePassive_), ""This account cant be nulled!"");
        uint256 _tokens = tokenBalanceLedger_[_customerAddress];
        if (_tokens > 0) sell(_tokens);
        uint256 _dividends = dividendsOf(_customerAddress);
        _dividends += referralBalance_[_customerAddress];
        payDivsValue(_dividends, 'Burn coins');
        delete tokenBalanceLedger_[_customerAddress];
        delete referralBalance_[_customerAddress];
        delete payoutsTo_[_customerAddress];
        delete lastupdate_[_customerAddress];
        emit onBurn(_dividends, _customerAddress, msg.sender, now);
    }",smartbugs_wild
2101,0xd7afbf5141a7f1d6b0473175f7a6b0a7954ed3d2,Re-entrancy,reentrancy-benign,buyBooster,"    function buyBooster(uint256 idx) public payable {
        require(idx < numberOfBoosts);
        BoostData storage b = boostData[idx];
        if (msg.value < b.basePrice || msg.sender == b.owner) revert();
        address beneficiary = b.owner;
        uint256 devFeePrize = devFee(b.basePrice);
        distributedToOwner(devFeePrize);
        addMiningWarPrizePool(devFeePrize);
        addPrizePool(SafeMath.sub(msg.value, SafeMath.mul(devFeePrize, 3)));
        updateVirus(msg.sender);
        if (beneficiary != 0x0) updateVirus(beneficiary);
        b.owner = msg.sender;
        emit BuyBooster(msg.sender, idx, beneficiary);
    }",smartbugs_wild
2102,0xd7afbf5141a7f1d6b0473175f7a6b0a7954ed3d2,Timestamp-Dependency,timestamp,setPlayerLastUpdateTime,"    function setPlayerLastUpdateTime(address _addr) public onlyContractsMiniGame {
        require(players[_addr].endLoadOldData == false);
        players[_addr].lastUpdateTime = now;
        players[_addr].endLoadOldData = true;
    }",smartbugs_wild
2103,0xd7afbf5141a7f1d6b0473175f7a6b0a7954ed3d2,Re-entrancy,reentrancy-eth,setupMiniGame,"    function setupMiniGame(uint256  , uint256  ) public {
        require(msg.sender == miningWarAddress);
        MiningWar.fallback.value(SafeMath.div(SafeMath.mul(prizePool, 5), 100))();
        prizePool = SafeMath.sub(prizePool, SafeMath.div(SafeMath.mul(prizePool, 5), 100));
    }",smartbugs_wild
2104,0x4f2aa95e2b8f2f1604cf3a3f1d5f48e67aef9e4c,Re-entrancy,reentrancy-unlimited-gas,_payout,"    function _payout() private {
        for (uint16 i = lastPaidParticipant; i < allParticipants.length; i++) {
            if (allParticipants[i].paid) {
                lastPaidParticipant = i;
                continue;
            } else {
                if (address(this).balance < 625000000000000000)
                    break;
                allParticipants[i].ethAddress.transfer(625000000000000000);
                allParticipants[i].paid = true;
                transactionLimits[allParticipants[i].ethAddress]--; 
                lastPaidParticipant = i;
            }
        }
        if (lastPaidParticipant >= maxTransactions)
            _unlockContract();
    }",smartbugs_wild
2105,0xf1104fde01f73e397eedb8979aac2332c890cee8,Timestamp-Dependency,timestamp,finalise,"    function finalise() public onlyOwner {
        require(tokensSold >= TOKENS_SOFT_CAP || now > END_DATE);
        require(!finalised);
        tokenContractAdr = this;
        emit TokensBought(tokenContractAdr, 0, dspWeiSold, dspEther, dspEtherSold, dspTokens, dspTokensSold, tokensPerEther);
        finalised = true;
    }",smartbugs_wild
2106,0x291de53a16b76dfe28551fd3335225f506db8b82,Re-entrancy,reentrancy-no-eth,merge,"    function merge() public returns(bool success) {
        bytes32 future_challengeNumber = block.blockhash(block.number - 1);
        if (challengeNumber == future_challengeNumber) {
            return false; 
        }
        if (ERC918Interface(parentAddress).lastRewardTo() != msg.sender) {
            return false; 
        }
        if (ERC918Interface(parentAddress).lastRewardEthBlockNumber() != block.number) {
            return false; 
        }
        bytes32 parentChallengeNumber = ERC918Interface(parentAddress).challengeNumber();
        bytes32 solution = solutionForChallenge[parentChallengeNumber];
        if (solution != 0x0) return false; 
        bytes32 digest = 'merge';
        solutionForChallenge[parentChallengeNumber] = digest;
        uint reward_amount = getMiningReward();
        balances[msg.sender] = balances[msg.sender].add(reward_amount);
        tokensMinted = tokensMinted.add(reward_amount);
        assert(tokensMinted <= maxSupplyForEra);
        lastRewardTo = msg.sender;
        lastRewardAmount = reward_amount;
        lastRewardEthBlockNumber = block.number;
        _startNewMiningEpoch();
        Mint(msg.sender, reward_amount, epochCount, 0); 
        return true;
    }",smartbugs_wild
2107,0x13ddd5c273a027608a42727a46f8250011645166,Re-entrancy,reentrancy-unlimited-gas,fundWithdraw,"    function fundWithdraw(address addr, uint value) payable public _rA {
        require(value <= funds);
        addr.transfer(value);
        funds -= value;
    }",smartbugs_wild
